index,id,alias,name,image_url,is_closed,url,review_count,categories,rating,latitude,longitude,price,address1,city,zip-code,country,state,phone,display_phone,distance
0757,_huVdIVipWJ5AjSbgYPwpg,tia-nair-café-goiânia,Tia Nair Café,https://s3-media3.fl.yelpcdn.com/bphoto/FQCSYF1HTsnwo2lGQAWW-w/o.jpg,False,https://www.yelp.com/biz/tia-nair-caf%C3%A9-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,,5.0,-16.6725197,-49.2544518,,R. 4 486,Goiânia,74020-060,BR,GO,556230916498.0,+55 62 3091-6498,7539.906590298569
0758,gWE82gLw0Qz7p7smXK1VjA,casa-benedita-goiânia,Casa Benedita,,False,https://www.yelp.com/biz/casa-benedita-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Salad, Brazilian",5.0,-16.7197097756893,-49.262689948082,,"R. S-2, 806",Goiânia,74823-430,BR,GO,556239247971.0,+55 62 3924-7971,5159.602353169778
0759,wybqcGG_E86GGUDmsFnAqg,farah-goiânia,Farah,https://s3-media3.fl.yelpcdn.com/bphoto/MwOHpiWBpt1MKo3fXPv2Ag/o.jpg,False,https://www.yelp.com/biz/farah-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-16.7285595,-49.2423592,,Avenida do Contorno Sul 672-806,Goiânia,74340-060,BR,GO,556230952077.0,+55 62 3095-2077,3372.18868545182
0760,eQON7TF3PFoy_tM0GAsipw,master-grill-self-service-goiânia,Master Grill Self Service,,False,https://www.yelp.com/biz/master-grill-self-service-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-16.715826,-49.2726822,,R. C 258  qd 585 lt 18,Goiânia,74280-210,BR,GO,556232591434.0,+55 62 3259-1434,4053.09870903162
0761,nGTggqLAg8mBD2Sku1XlgQ,contemporane-restaurante-goiânia,Contemporane Restaurante,https://s3-media3.fl.yelpcdn.com/bphoto/0Qkw61GL9u-bQDYItpV92A/o.jpg,False,https://www.yelp.com/biz/contemporane-restaurante-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Specialty Food, Restaurants",4.0,-16.7080979,-49.2659804,,R. T-037 123000,Goiânia,74230-020,BR,GO,556232816268.0,+55 62 3281-6268,4282.324226570265
0762,ehWk1hhsRj452J_ZpIIs0A,la-eskina-goiânia,La Eskina,,False,https://www.yelp.com/biz/la-eskina-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Mexican,4.5,-16.7108266071719,-49.2669754475355,,"Av. T. Quatro, 123",Goiânia,74230-035,BR,GO,556239543400.0,+55 62 3954-3400,4294.830135011871
0763,NrmU5NGfk2hEXysTaM_9Yg,caminho-da-roça-goiânia,Caminho da Roça,https://s3-media1.fl.yelpcdn.com/bphoto/cElsC1XXDl0aH_Q-0thcog/o.jpg,False,https://www.yelp.com/biz/caminho-da-ro%C3%A7a-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Brazilian,4.0,-16.652888757751,-49.3319319952584,,Avenida Anhanguera 13256-13566,Goiânia,,BR,GO,,,5584.712515743099
0764,GbdDcmypL47jWMhvCRLpQw,cantina-do-bairro-bar-e-pizzaria-goiânia,Cantina do Bairro Bar e Pizzaria,https://s3-media1.fl.yelpcdn.com/bphoto/COMhig4pGR3_MjhIz5z8Lw/o.jpg,False,https://www.yelp.com/biz/cantina-do-bairro-bar-e-pizzaria-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Buffets,4.0,-16.64419,-49.27461,,"Av. Rio Branco, 226",Goiânia,74565-070,BR,GO,556230937677.0,+55 62 3093-7677,6333.517122639483
0765,bQUp2HCz_XLBTlYcl7PfUg,detroit-steakhouse-goiânia,Detroit Steakhouse,,False,https://www.yelp.com/biz/detroit-steakhouse-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-16.7060204,-49.2689018,,Av. T 10 1300 s 312,Goiânia,74223-060,BR,GO,556239422612.0,+55 62 3942-2612,3811.705609080688
0766,9KmcJb2jmsxFQ-xav-g7XA,fred-goiânia,Fred,,False,https://www.yelp.com/biz/fred-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Burgers, Fast Food, Sandwiches",3.5,-16.7202542636308,-49.2664814685936,$$,"Av. T, 4",Goiânia,74320-030,BR,GO,556230883081.0,+55 62 3088-3081,4854.904559671761
0767,_kEDzdiXIZHVxBOEXm3f6g,churrascaria-los-pampas-goiânia,Churrascaria Los Pampas,,False,https://www.yelp.com/biz/churrascaria-los-pampas-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Steakhouses,3.0,-16.6780281,-49.2559357,,Av. Araguaia 141,Goiânia,74030-100,BR,GO,556232248856.0,+55 62 3224-8856,5558.476094730518
0768,VBOV4UvuFjXtg8GFClFgAg,armazém-do-churrasqueiro-goiânia,Armazém do Churrasqueiro,,False,https://www.yelp.com/biz/armaz%C3%A9m-do-churrasqueiro-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Steakhouses,5.0,-16.702458,-49.265077,$$,"R. 15, 2174",Goiânia,74150-020,BR,GO,556232452085.0,+55 62 3245-2085,4211.899883460112
0769,3wvBR4052av7m6KVhnOxNg,tucunaré-na-chapa-goiânia,Tucunaré na Chapa,,False,https://www.yelp.com/biz/tucunar%C3%A9-na-chapa-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Seafood, Seafood Markets",4.0,-16.6879692,-49.3273582,,"Avenida T2, n 998, Setor Bueno",Goiânia,74486-110,BR,GO,556232512560.0,+55 62 3251-2560,2679.6745886122576
0770,e_FUbOfkjTrlDgZhSbSpRg,detroit-steakhouse-goiânia-3,Detroit Steakhouse,,False,https://www.yelp.com/biz/detroit-steakhouse-goi%C3%A2nia-3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Steakhouses, Brazilian",1.0,-16.6984615,-49.2587988,$,"Av. 136, 510",Goiânia,74180-040,BR,GO,556234327299.0,+55 62 3432-7299,4815.594091571112
0771,pftBBsgzIHew-VoeBmSt9g,cateretê-goiânia,Cateretê,https://s3-media1.fl.yelpcdn.com/bphoto/0-xknOH6Z6WGY2ix-nQXPQ/o.jpg,False,https://www.yelp.com/biz/cateret%C3%AA-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Brazilian,2.0,-16.7039176619143,-49.2713059252989,,"Av. T2, 318",Goiânia,74210-010,BR,GO,556232853261.0,+55 62 3285-3261,3601.978990763266
0772,XmrpxwVOztOGtykB2uKYUg,frans-café-oeste-goiânia,Fran's Café Oeste,https://s3-media1.fl.yelpcdn.com/bphoto/7mzTCk_LZvT1kih7AcQ5UQ/o.jpg,False,https://www.yelp.com/biz/frans-caf%C3%A9-oeste-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Cafes, Breakfast & Brunch",5.0,-16.689085645561,-49.2660260206951,,Rua João De Abreu N182,Goiânia,74120-110,BR,GO,556232151590.0,+55 62 3215-1590,4095.553187528825
0773,vuDtUcM4AM81scWtelfIIQ,dona-coxinha-goiânia,Dona Coxinha,,False,https://www.yelp.com/biz/dona-coxinha-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Diners,5.0,-16.6638908,-49.26371,,Rua 74 n 329,Goiânia,74045-020,BR,GO,551634127800.0,+55 16 3412-7800,5317.7248727253245
0774,8bQtPAkUy9qHHCgpTZp2rw,picanha-du-park-goiânia,Picanha du Park,https://s3-media2.fl.yelpcdn.com/bphoto/WsNVF2NjJHH41ENmszxhRw/o.jpg,False,https://www.yelp.com/biz/picanha-du-park-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Northeastern Brazilian,3.0,-16.6990287322986,-49.2403618991375,,"R. Cinquenta e Seis, 9",Goiânia,74810-240,BR,GO,556232183815.0,+55 62 3218-3815,6781.687150566119
0775,_9ALYkWH9eGd_oV_3yTNlw,taynakan-setor-bueno,Taynakan,,False,https://www.yelp.com/biz/taynakan-setor-bueno?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Brazilian, Bars",3.0,-16.6964255808787,-49.2749815061688,,"R., T-1",Setor Bueno,74210-000,BR,GO,556232511015.0,+55 62 3251-1015,3084.452920066288
0776,xHL1pRqwFOSNUx1LnnXxkQ,thiosti-goiânia,Thiosti,https://s3-media3.fl.yelpcdn.com/bphoto/COjRvauZjVAdp8biD0-cUw/o.jpg,False,https://www.yelp.com/biz/thiosti-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Diners, Brazilian, Italian",3.0,-16.6990952699109,-49.2592188051894,,"R. Mil Cento e Trinta e Seis, 97",Goiânia,74180-150,BR,GO,556230953838.0,+55 62 3095-3838,4779.155039796333
0777,Yv40nkSDnPveL_nS8JcnAQ,abelha-com-goiânia,Abelha.com,,False,https://www.yelp.com/biz/abelha-com-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Sandwiches,4.5,-16.7026691,-49.2644081,,Av. T-10 - Praça da Igreja Rosa Mística,Goiânia,,BR,GO,556239459729.0,+55 62 3945-9729,3588.558714063017
0778,DdreuW9oQbJK4pRuhz0rWA,calango-burg-goiânia,Calango Burg,,False,https://www.yelp.com/biz/calango-burg-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Fast Food,1.0,-16.6767197,-49.2929001,,Av. Perimetral 1112,Goiânia,74520-110,BR,GO,556230876766.0,+55 62 3087-6766,3444.091695722312
0779,eYbu5L7CImz7wwe6tMrhxA,café-do-mundo-goiânia,Café do Mundo,,False,https://www.yelp.com/biz/caf%C3%A9-do-mundo-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Cafes,5.0,-16.69629,-49.26563,,"R. 9, 1855",Goiânia,74150-130,BR,GO,556230880980.0,+55 62 3088-0980,4114.012673565783
0780,iZhG6eNIqdSv3G-ydZlQLw,parakletos-grelhados-e-sanduíches-goiânia,Parakletos Grelhados e Sanduíches,,False,https://www.yelp.com/biz/parakletos-grelhados-e-sandu%C3%ADches-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Diners,1.0,-16.65975,-49.2611504,,Av. Goiás,Goiânia,74063-225,BR,GO,556232942005.0,+55 62 3294-2005,6106.819619265834
0781,Nt5KUF2j3sWZ5PkP3ByNYg,aerocaldo-goiânia,Aerocaldo,https://s3-media4.fl.yelpcdn.com/bphoto/1Spi2sIDzvJWgU8cgeEYFA/o.jpg,False,https://www.yelp.com/biz/aerocaldo-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,2.0,-16.6748825651003,-49.2663675623549,,Avenida Doutor Ismerino Soares de Carvalho,Goiânia,74075-080,BR,GO,556239426064.0,+55 62 3942-6064,4601.583307409482
0782,YqhUFBWoZSdKa58rZmNytA,pizzaria-time-express-goiânia,Pizzaria Time Express,,False,https://www.yelp.com/biz/pizzaria-time-express-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,5.0,-16.7018604,-49.2445412,,"Al Leopoldo de Bulhões, 40 qd 50 lt 13",Goiânia,74820-060,BR,GO,556232557450.0,+55 62 3255-7450,5904.513199977171
0783,8arnQ6ZIauesjajjvGQbUw,restaurante-samauma-goiânia,Restaurante Samauma,,False,https://www.yelp.com/biz/restaurante-samauma-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Restaurants,2.0,-16.6319599,-49.22995,,Av. Santos Dumont 625 qd 125 lt 46,Goiânia,74672-420,BR,GO,556232070044.0,+55 62 3207-0044,10613.063888620894
0784,89gD0UlrZYR4zD6qmP28qQ,china-in-box-goiânia-2,China In Box,,False,https://www.yelp.com/biz/china-in-box-goi%C3%A2nia-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,1.0,-16.7007389,-49.2707863,,Av. T 9 261,Goiânia,74215-025,BR,GO,556232810100.0,+55 62 3281-0100,3302.0243463756947
0785,ulxMIEXj_yy8pyIWkL1bvw,adoro-restaurante-goiânia,Ad'oro Restaurante,,False,https://www.yelp.com/biz/adoro-restaurante-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Italian,3.5,-16.6944904,-49.2704086,,Rua 146 n 509 - Setor Marista,Goiânia,74255-170,BR,GO,556239459900.0,+55 62 3945-9900,2772.9202310834858
0786,l06OQtdDMgywobtix9_I-g,komiketo-sanduicheria-goiânia,Komiketo Sanduicheria,https://s3-media1.fl.yelpcdn.com/bphoto/Nu0lpABy1an1WIhdivsV1g/o.jpg,False,https://www.yelp.com/biz/komiketo-sanduicheria-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Diners,1.0,-16.7140198,-49.2669487,,Av. T 4,Goiânia,74230-030,BR,GO,556232554040.0,+55 62 3255-4040,4951.228746156671
0787,cSi0HldxatauFCJhXXQFmA,pizza-dez-goiânia,Pizza Dez,,False,https://www.yelp.com/biz/pizza-dez-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,3.0,-16.6904739338734,-49.2698375810824,,"Av. Portugal, 505",Goiânia,74140-020,BR,GO,556232142255.0,+55 62 3214-2255,3670.1902089116857
0788,sQ8GOlWxSV_IHhdir7OoDw,cantinho-frio-goiânia,Cantinho Frio,https://s3-media3.fl.yelpcdn.com/bphoto/-XWpHpbYqrRxCgNAxGNgHA/o.jpg,False,https://www.yelp.com/biz/cantinho-frio-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Brazilian, Buffets",4.5,-16.6799,-49.23863,,"R. 228, 53",Goiânia,74610-140,BR,GO,556232024831.0,+55 62 3202-4831,7216.642141630467
0789,hHeC8I0G0zc5rzhopz5xpA,restaurante-botânico-goiânia,Restaurante Botânico,,False,https://www.yelp.com/biz/restaurante-bot%C3%A2nico-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,3.0,-16.7307606,-49.2499008,,Av. B 263 qd H11 lt 2,Goiânia,74853-030,BR,GO,556232490839.0,+55 62 3249-0839,6966.964713756767
0790,mYhJe1CHFvFQTjm-eMtFyw,colombus-restaurante-goiânia,Colombu's Restaurante,,False,https://www.yelp.com/biz/colombus-restaurante-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,2.0,-16.6898003,-49.2393112,$,R. 2 377 qd E2 lt 32,Goiânia,74110-130,BR,GO,556230936064.0,+55 62 3093-6064,4209.358137479286
0791,elRnna2ElqE7AEY_9l00Kw,dell-arte-officina-de-pizza-goiânia,Dell Arte Officina de Pizza,,False,https://www.yelp.com/biz/dell-arte-officina-de-pizza-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,4.0,-16.6505909,-49.2281189,,Av. Professor Venerando de Freitas Borges 726,Goiânia,74673-010,BR,GO,556232041115.0,+55 62 3204-1115,8881.933179710211
0792,GlcywyhVYgzYTvaWbCiLXQ,el-shaday-goiânia-2,El Shaday,,False,https://www.yelp.com/biz/el-shaday-goi%C3%A2nia-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Pizza, Tapas/Small Plates",4.0,-16.7266197624129,-49.2777669802308,,"Av. Dona Ana Nunes de Morais, 194000 - Parque Amazônia",Goiânia,74835-370,BR,GO,,,4455.574639995011
0793,IWm_9d-fINAnSkNYoIm3vg,molotov-bbq-burguer-e-grill-goiânia,Molotov Bbq Burguer e Grill,,False,https://www.yelp.com/biz/molotov-bbq-burguer-e-grill-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Burgers, Steakhouses",4.0,-16.72653,-49.226962,,"Av. dos Flamboyants, s/n",Goiânia,74855-340,BR,GO,556230933744.0,+55 62 3093-3744,8899.319365638821
0794,ZfYOXyAIrheB-hDlr5Veig,tio-pizzas-goiânia,Tio Pizzas,,False,https://www.yelp.com/biz/tio-pizzas-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Italian,4.0,-16.7127715,-49.2471145,,Av 12a Avenida 1014,Goiânia,,BR,GO,556232186861.0,+55 62 3218-6861,6352.677829335749
0795,ZXsCWkf6a1bekVaeLIMbxA,xodog-goiânia,Xodog,,False,https://www.yelp.com/biz/xodog-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Burgers, Sandwiches",2.0,-16.6797630945679,-49.2530829459429,,"setor Central enfrente a catedral de Goiânia, 10",Goiânia,,BR,GO,5506232294548.0,+55 62 3229-4548,5685.101218297552
0796,vcoAXT72voLFGwrOmd70AQ,skallybur-buffet-e-decoração-aparecida-de-goiânia,Skallybur Buffet e Decoração,,False,https://www.yelp.com/biz/skallybur-buffet-e-decora%C3%A7%C3%A3o-aparecida-de-goi%C3%A2nia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,1.0,-16.7476787,-49.2079313,$,Rua Paulo Tarso Naca s/n Qd. 13 Lt. 22,Aparecida de Goiânia,74921-225,BR,GO,556232732971.0,+55 62 3273-2971,11762.477037865789
0797,zEgZIf7o_-Z6TpBdYeGoOw,restaurante-cabana-do-sol-são-luís,Restaurante Cabana do Sol,https://s3-media1.fl.yelpcdn.com/bphoto/Iv5h07t-y3zgIuFb4HXHmQ/o.jpg,False,https://www.yelp.com/biz/restaurante-cabana-do-sol-s%C3%A3o-lu%C3%ADs?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Restaurants,4.0,-2.5007901,-44.2863083,$$,R. João Damasceno 24 A,São Luís,65077-630,BR,MA,559832352586.0,+55 98 3235-2586,2702.2146593183866
0798,QVWXDsNlPec0tdTxQljRZQ,chez-romy-são-luís,Chez Romy,https://s3-media4.fl.yelpcdn.com/bphoto/dviNfMAvNSVs4Nppx0dQCg/o.jpg,False,https://www.yelp.com/biz/chez-romy-s%C3%A3o-lu%C3%ADs?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,French,5.0,-2.50141,-44.31074,,"R. dos Jasmins, 8",São Luís,65072-650,BR,MA,559832272209.0,+55 98 3227-2209,8755.347187804384
0799,t4AoRvopCax5HA3ZBazI1Q,pizzaria-palázzio-são-luís,Pizzaria Palázzio,,False,https://www.yelp.com/biz/pizzaria-pal%C3%A1zzio-s%C3%A3o-lu%C3%ADs?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Italian,5.0,-2.5307312,-44.3068258,,Av Virgínia Lobo 10 Qu52,São Luís,,BR,MA,559832443143.0,+55 98 3244-3143,6304.551946046629
0800,NIcZywGL0xldo5lUarlT-g,landruá-mariscos-são-luís-2,Landruá Mariscos,https://s3-media2.fl.yelpcdn.com/bphoto/CwW9VXL0dvpP1gG5FjE7RQ/o.jpg,False,https://www.yelp.com/biz/landru%C3%A1-mariscos-s%C3%A3o-lu%C3%ADs-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Seafood,4.5,-2.483108,-44.25852,,"Av. Litorânea, 16",São Luís,65076-170,BR,MA,559832336781.0,+55 98 3233-6781,8587.041175685768
0801,4djgd2rTipbzqjDGMkKi9A,restaurante-feijão-de-corda-são-luís,Restaurante Feijão de Corda,https://s3-media2.fl.yelpcdn.com/bphoto/9DoS8FUBpqgUomreGRuLPg/o.jpg,False,https://www.yelp.com/biz/restaurante-feij%C3%A3o-de-corda-s%C3%A3o-lu%C3%ADs?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Restaurants,4.5,-2.4990594,-44.2402819,,Rua Auxiliar 2 13 qd 9,São Luís,65072-790,BR,MA,559832334717.0,+55 98 3233-4717,7105.035869305855
0802,emJ_npha5E8oEnaaDYaArw,thai-cozinha-contemporânea-e-japonesa-são-luís-2,Thai Cozinha Contemporânea e Japonesa,https://s3-media4.fl.yelpcdn.com/bphoto/GIBywGWTwtqVj5ax2fuelQ/o.jpg,False,https://www.yelp.com/biz/thai-cozinha-contempor%C3%A2nea-e-japonesa-s%C3%A3o-lu%C3%ADs-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Japanese, Modern European",3.5,-2.491661,-44.263661,,"Av. dos Holandeses, 200",São Luís,65071-370,BR,MA,559831904986.0,+55 98 3190-4986,7658.140804552633
0803,IaNqlDwVfYwhC-EfntX8pw,la-pizzeria-são-luís,La Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/_I_QK0P4WtLCrXvARjApfw/o.jpg,False,https://www.yelp.com/biz/la-pizzeria-s%C3%A3o-lu%C3%ADs?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,5.0,-2.55757,-44.3051987,,R. Giz 129,São Luís,65000-001,BR,MA,559832225050.0,+55 98 3222-5050,5202.906136087572
0804,NvcqYti_7QECzAN8pqyFlA,maggiorasca-são-luís,Maggiorasca,,False,https://www.yelp.com/biz/maggiorasca-s%C3%A3o-lu%C3%ADs?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Italian,5.0,-2.4829926,-44.2452164,,"Av. Litorânea, 11 Calhau",São Luís,65076-170,BR,MA,559832266707.0,+55 98 3226-6707,8745.616823465754
0805,F14-yhxa8eCVaHyARr2Bmg,terrasse-restaurante-são-luís,Terrasse Restaurante,,False,https://www.yelp.com/biz/terrasse-restaurante-s%C3%A3o-lu%C3%ADs?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Gastropubs,5.0,-2.504711,-44.316283,,"Av. Nina Rodrigues, 4",São Luís,65076-640,BR,MA,559838777780.0,+55 98 3877-7780,8920.092819738473
